time,ask price,ask volume,bid price,bid volume,"order type (1:submission_of_new_limit, 2:partial_cancelation, 3:total_cancelation, 4:execution_of_visible, 5:execution_of_hidden, 7:trading_halt)",order id,size,order price,"order direction (-1:sell, 1:buy)",mid price = (ask price + bid price) / 2,spread = ask price - bid price
34205.197780635,224.07,100,223.89,200,1,16732821,100,223.89,1,223.98,0.18000000000000682
34205.304295214,224.07,100,223.89,200,5,0,35,223.9,1,223.98,0.18000000000000682
34205.513948001,224.05,100,223.89,200,1,16763343,100,224.05,-1,223.97,0.160000000000025
34205.621655175,224.05,100,223.89,200,5,0,37,223.9,1,223.97,0.160000000000025
34205.621745869,224.05,100,223.89,200,5,0,128,223.9,1,223.97,0.160000000000025
34205.621745869,224.05,100,223.89,200,5,0,72,223.9,1,223.97,0.160000000000025
34205.888223563,224.07,100,223.89,200,3,16763343,100,224.05,-1,223.98,0.18000000000000682
34205.888223563,224.03,100,223.89,200,1,16797917,100,224.03,-1,223.95999999999998,0.14000000000001478
34205.919446318,224.02,100,223.89,200,1,16799433,100,224.02,-1,223.95499999999998,0.13000000000002387
34206.151537755,224.02,200,223.89,200,1,16811014,100,224.02,-1,223.95499999999998,0.13000000000002387
34206.555393547,224.02,200,223.89,300,1,16830499,100,223.89,1,223.95499999999998,0.13000000000002387
34207.02465637,224.02,200,223.89,300,5,0,10,223.93,1,223.95499999999998,0.13000000000002387
34207.02465637,224.02,200,223.89,300,5,0,28,223.9,1,223.95499999999998,0.13000000000002387
34207.02465637,224.02,200,223.89,300,5,0,26,223.9,1,223.95499999999998,0.13000000000002387
34207.232535255,224.02,200,223.89,200,3,16732821,100,223.89,1,223.95499999999998,0.13000000000002387
34207.232650402,224.02,200,223.89,200,5,0,74,223.9,1,223.95499999999998,0.13000000000002387
34207.232650402,224.02,200,223.89,200,5,0,113,223.9,1,223.95499999999998,0.13000000000002387
34207.232650402,224.02,200,223.89,187,4,16451737,13,223.89,1,223.95499999999998,0.13000000000002387
34207.272071021,224.02,200,223.89,100,3,16451737,87,223.89,1,223.95499999999998,0.13000000000002387
34207.272071021,224.02,200,223.9,87,1,16866136,87,223.9,1,223.96,0.12000000000000455
34207.312164392,224.02,200,223.89,100,3,16866136,87,223.9,1,223.95499999999998,0.13000000000002387
34207.312164392,224.02,200,223.91,87,1,16867608,87,223.91,1,223.965,0.11000000000001364
34207.319504351,224.02,129,223.91,87,4,16799433,71,224.02,-1,223.965,0.11000000000001364
34207.35959249,224.02,100,223.91,87,4,16799433,29,224.02,-1,223.965,0.11000000000001364
34207.35959249,224.02,29,223.91,87,4,16811014,71,224.02,-1,223.965,0.11000000000001364
34207.409684709,224.02,29,223.89,100,3,16867608,87,223.91,1,223.95499999999998,0.13000000000002387
34207.409684709,224.02,29,223.92,87,1,16873976,87,223.92,1,223.97,0.10000000000002274
34207.71831102,224.07,100,223.92,87,3,16811014,29,224.02,-1,223.995,0.15000000000000568
34207.71831102,224.07,129,223.92,87,1,16887475,29,224.07,-1,223.995,0.15000000000000568
34208.996027789,224.07,129,223.92,164,1,16929385,77,223.92,1,223.995,0.15000000000000568
34209.339457717,224.07,129,223.92,264,1,16943725,100,223.92,1,223.995,0.15000000000000568
34209.709730284,224.07,100,223.92,264,3,16887475,29,224.07,-1,223.995,0.15000000000000568
34209.709730284,224.06,29,223.92,264,1,16954459,29,224.06,-1,223.99,0.14000000000001478
34209.76667599,224.07,100,223.92,264,3,16954459,29,224.06,-1,223.995,0.15000000000000568
34209.76667599,224.07,129,223.92,264,1,16956634,29,224.07,-1,223.995,0.15000000000000568
34209.787331886,224.07,100,223.92,264,3,16956634,29,224.07,-1,223.995,0.15000000000000568
34209.787331886,224.05,29,223.92,264,1,16958151,29,224.05,-1,223.985,0.13000000000002387
34210.206486354,224.05,29,223.92,364,1,16984035,100,223.92,1,223.985,0.13000000000002387
34210.515211316,224.07,100,223.92,364,3,16958151,29,224.05,-1,223.995,0.15000000000000568
34210.515211316,224.04,29,223.92,364,1,17004982,29,224.04,-1,223.98,0.12000000000000455
34210.706474037,224.07,100,223.92,364,3,17004982,29,224.04,-1,223.995,0.15000000000000568
34210.706474037,224.03,29,223.92,364,1,17017091,29,224.03,-1,223.975,0.11000000000001364
34210.910418382,224.07,100,223.92,364,3,17017091,29,224.03,-1,223.995,0.15000000000000568
34210.910418382,224.04,29,223.92,364,1,17030256,29,224.04,-1,223.98,0.12000000000000455
34210.966978058,224.07,100,223.92,364,4,17030256,29,224.04,-1,223.995,0.15000000000000568
34210.966978058,224.07,100,223.92,364,5,0,71,224.04,-1,223.995,0.15000000000000568
34211.618610908,224.07,500,223.92,364,1,17063006,400,224.07,-1,223.995,0.15000000000000568
34211.943114597,224.07,400,223.92,364,4,16728917,100,224.07,-1,223.995,0.15000000000000568
34211.943114597,224.07,100,223.92,364,4,17063006,300,224.07,-1,223.995,0.15000000000000568
34211.967039643,224.1,1100,223.92,364,4,17063006,100,224.07,-1,224.01,0.18000000000000682
34211.967968333,224.1,1000,223.92,364,4,16681306,100,224.1,-1,224.01,0.18000000000000682
34211.970165989,224.1,900,223.92,364,4,16681306,100,224.1,-1,224.01,0.18000000000000682
34212.161685865,224.1,900,223.93,100,1,17084297,100,223.93,1,224.015,0.1699999999999875
34212.165104681,224.24,20,223.93,100,3,16681306,900,224.1,-1,224.085,0.3100000000000023
34212.165315424,224.24,20,223.93,100,5,0,317,223.95,1,224.085,0.3100000000000023
34212.165315424,224.24,20,223.93,100,5,0,100,223.94,1,224.085,0.3100000000000023
34212.165315424,224.24,20,223.92,364,4,17084297,100,223.93,1,224.07999999999998,0.3200000000000216
34212.165315424,224.24,20,223.92,364,5,0,112,223.93,1,224.07999999999998,0.3200000000000216
34212.165315424,224.24,20,223.92,364,5,0,203,223.93,1,224.07999999999998,0.3200000000000216
34212.37437678,224.24,20,224.09,100,1,17094470,100,224.09,1,224.16500000000002,0.15000000000000568
34212.376037666,224.24,20,224.09,200,1,17094575,100,224.09,1,224.16500000000002,0.15000000000000568
34212.376129044,224.24,20,224.09,100,3,17094470,100,224.09,1,224.16500000000002,0.15000000000000568
34212.376129044,224.24,20,224.13,100,1,17094576,100,224.13,1,224.185,0.11000000000001364
34212.376453932,224.24,20,224.09,100,4,17094576,100,224.13,1,224.16500000000002,0.15000000000000568
34212.377481694,224.24,20,223.92,364,3,17094575,100,224.09,1,224.07999999999998,0.3200000000000216
34212.461714019,224.24,20,223.92,264,3,16943725,100,223.92,1,224.07999999999998,0.3200000000000216
34212.487961941,224.24,20,224.09,100,1,17097634,100,224.09,1,224.16500000000002,0.15000000000000568
34212.530050106,224.24,20,224.09,187,1,17099230,87,224.09,1,224.16500000000002,0.15000000000000568
34212.577101834,224.24,20,224.09,87,3,17097634,100,224.09,1,224.16500000000002,0.15000000000000568
34212.677958048,224.24,20,223.92,177,3,17099230,87,224.09,1,224.07999999999998,0.3200000000000216
34212.677958048,224.24,20,223.93,87,1,17103292,87,223.93,1,224.085,0.3100000000000023
34213.186801146,224.24,20,224.09,100,1,17118179,100,224.09,1,224.16500000000002,0.15000000000000568
34213.22784958,224.24,20,224.09,187,1,17119109,87,224.09,1,224.16500000000002,0.15000000000000568
34213.324261399,224.24,20,224.09,287,1,17121862,100,224.09,1,224.16500000000002,0.15000000000000568
34215.152124895,224.24,20,224.09,387,1,17169116,100,224.09,1,224.16500000000002,0.15000000000000568
34215.180453936,224.24,20,224.09,487,1,17170140,100,224.09,1,224.16500000000002,0.15000000000000568
34215.77821826,224.25,100,224.09,487,4,11561639,20,224.24,-1,224.17000000000002,0.1599999999999966
34215.77821826,224.25,20,224.09,487,4,14665565,80,224.25,-1,224.17000000000002,0.1599999999999966
34217.852825212,224.29,500,224.09,487,4,14665565,20,224.25,-1,224.19,0.19999999999998863
34217.887655328,224.29,500,224.09,487,5,0,220,224.27,-1,224.19,0.19999999999998863
34219.127707671,224.29,490,224.09,487,4,17209080,10,224.29,-1,224.19,0.19999999999998863
34219.376645056,224.29,290,224.09,487,4,17209080,200,224.29,-1,224.19,0.19999999999998863
34219.516845865,224.29,90,224.09,487,4,17209080,200,224.29,-1,224.19,0.19999999999998863
34219.51709589,224.29,190,224.09,487,1,17329820,100,224.29,-1,224.19,0.19999999999998863
34219.529935712,224.29,190,224.09,487,5,0,80,224.28,-1,224.19,0.19999999999998863
34220.233163353,224.29,190,224.09,564,1,17358208,77,224.09,1,224.19,0.19999999999998863
34220.303127499,224.29,90,224.09,564,3,17329820,100,224.29,-1,224.19,0.19999999999998863
34220.30312952,224.3,500,224.09,564,3,17209080,90,224.29,-1,224.195,0.21000000000000796
34220.321456549,224.3,500,224.09,464,3,17121862,100,224.09,1,224.195,0.21000000000000796
34220.534112308,224.3,501,224.09,464,1,17365824,1,224.3,-1,224.195,0.21000000000000796
34221.59679772,224.3,401,224.09,464,4,3579342,100,224.3,-1,224.195,0.21000000000000796
34222.165292881,224.3,301,224.09,464,4,3579342,100,224.3,-1,224.195,0.21000000000000796
34223.279632997,224.3,201,224.09,464,4,3579342,100,224.3,-1,224.195,0.21000000000000796
34223.280244371,224.3,121,224.09,464,4,3579342,80,224.3,-1,224.195,0.21000000000000796
34223.280536751,224.3,21,224.09,464,4,3579342,100,224.3,-1,224.195,0.21000000000000796
34223.280641818,224.3,1,224.09,464,4,3579342,20,224.3,-1,224.195,0.21000000000000796
34223.280641818,224.45,100,224.09,464,4,17365824,1,224.3,-1,224.26999999999998,0.3599999999999852
34223.367461134,224.49,100,224.09,464,4,16451084,100,224.45,-1,224.29000000000002,0.4000000000000057
34223.367706865,224.45,100,224.09,464,1,17454308,100,224.45,-1,224.26999999999998,0.3599999999999852
34226.018708882,224.45,200,224.09,464,1,17523948,100,224.45,-1,224.26999999999998,0.3599999999999852
34226.025401005,224.45,200,224.09,564,1,17524292,100,224.09,1,224.26999999999998,0.3599999999999852
34226.027530424,224.45,200,224.09,464,3,17524292,100,224.09,1,224.26999999999998,0.3599999999999852
34227.238645979,224.45,300,224.09,464,1,17556978,100,224.45,-1,224.26999999999998,0.3599999999999852
34228.006601932,224.45,200,224.09,464,3,17523948,100,224.45,-1,224.26999999999998,0.3599999999999852
34228.068360389,224.45,200,224.09,464,5,0,93,224.44,-1,224.26999999999998,0.3599999999999852
34228.397876255,224.45,200,224.09,464,5,0,25,224.44,-1,224.26999999999998,0.3599999999999852
34228.609009833,224.45,100,224.09,464,3,17556978,100,224.45,-1,224.26999999999998,0.3599999999999852
34228.611036074,224.45,200,224.09,464,1,17654389,100,224.45,-1,224.26999999999998,0.3599999999999852
34228.611563982,224.45,200,224.09,364,3,17118179,100,224.09,1,224.26999999999998,0.3599999999999852
34228.613137713,224.45,200,224.09,464,1,17654460,100,224.09,1,224.26999999999998,0.3599999999999852
34228.614015349,224.45,200,224.09,364,3,17654460,100,224.09,1,224.26999999999998,0.3599999999999852
34229.064982046,224.45,200,224.09,464,1,17669020,100,224.09,1,224.26999999999998,0.3599999999999852
34229.067206176,224.45,200,224.09,364,3,17669020,100,224.09,1,224.26999999999998,0.3599999999999852
34229.324305974,224.45,200,224.09,287,3,17358208,77,224.09,1,224.26999999999998,0.3599999999999852
34229.343638816,224.45,200,224.1,77,1,17678897,77,224.1,1,224.27499999999998,0.3499999999999943
34229.34512286,224.45,200,224.1,177,1,17678938,100,224.1,1,224.27499999999998,0.3499999999999943
34229.350536541,224.45,200,224.1,77,3,17678938,100,224.1,1,224.27499999999998,0.3499999999999943
34229.356252519,224.45,200,224.1,177,1,17679258,100,224.1,1,224.27499999999998,0.3499999999999943
34229.853048275,224.45,200,224.1,264,1,17693590,87,224.1,1,224.27499999999998,0.3499999999999943
34229.931412705,224.45,200,224.11,100,1,17695622,100,224.11,1,224.28,0.339999999999975
34229.932946536,224.45,200,224.11,200,1,17695670,100,224.11,1,224.28,0.339999999999975
34230.013756435,224.45,200,224.11,287,1,17700167,87,224.11,1,224.28,0.339999999999975
34230.478073253,224.45,200,224.11,387,1,17720413,100,224.11,1,224.28,0.339999999999975
34230.689754679,224.45,200,224.11,387,5,0,100,224.18,1,224.28,0.339999999999975
34232.513860324,224.45,200,224.11,387,5,0,200,224.14,1,224.28,0.339999999999975
34232.513860324,224.45,200,224.11,387,5,0,100,224.13,1,224.28,0.339999999999975
34232.520197625,224.45,200,224.11,287,3,17695670,100,224.11,1,224.28,0.339999999999975
34232.521812825,224.45,200,224.15,100,1,17791392,100,224.15,1,224.3,0.29999999999998295
34232.573694017,224.45,200,224.29,100,1,17794177,100,224.29,1,224.37,0.1599999999999966
34232.573822327,224.45,200,224.15,100,4,17794177,100,224.29,1,224.3,0.29999999999998295
34232.574758204,224.45,200,224.11,287,3,17791392,100,224.15,1,224.28,0.339999999999975
34232.655299914,224.45,200,224.11,187,3,17720413,100,224.11,1,224.28,0.339999999999975
34232.672145731,224.45,200,224.15,100,1,17796697,100,224.15,1,224.3,0.29999999999998295
34232.935731616,224.45,200,224.15,187,1,17802947,87,224.15,1,224.3,0.29999999999998295
34233.075680004,224.45,200,224.18,100,1,17808169,100,224.18,1,224.315,0.2699999999999818
34233.085449148,224.45,200,224.15,187,3,17808169,100,224.18,1,224.3,0.29999999999998295
34233.221829329,224.45,200,224.15,100,3,17802947,87,224.15,1,224.3,0.29999999999998295
34233.221829329,224.45,200,224.18,87,1,17813325,87,224.18,1,224.315,0.2699999999999818
34233.256629271,224.45,200,224.11,100,3,17813325,87,224.18,1,224.28,0.339999999999975
34233.256629271,224.45,200,224.17,87,1,17814130,87,224.17,1,224.31,0.28000000000000114
34233.408223818,224.45,200,224.11,100,3,17814130,87,224.17,1,224.28,0.339999999999975
34233.408223818,224.45,200,224.15,87,1,17822817,87,224.15,1,224.3,0.29999999999998295
