time,ask price,ask volume,bid price,bid volume,"order type (1:submission_of_new_limit, 2:partial_cancelation, 3:total_cancelation, 4:execution_of_visible, 5:execution_of_hidden, 7:trading_halt)",order id,size,order price,"order direction (-1:sell, 1:buy)",mid price = (ask price + bid price) / 2,spread = ask price - bid price
55091.962056226,566.05,200,565.9,300,4,247679637,2,565.9,1,565.9749999999999,0.14999999999997726
55091.962056226,566.05,200,565.9,202,4,247683502,98,565.9,1,565.9749999999999,0.14999999999997726
55091.962225928,566.05,200,565.9,276,1,247755081,74,565.9,1,565.9749999999999,0.14999999999997726
55091.963272386,566.05,200,565.9,274,4,247683502,2,565.9,1,565.9749999999999,0.14999999999997726
55091.963272386,566.05,200,565.9,176,4,247685133,98,565.9,1,565.9749999999999,0.14999999999997726
55091.963491768,566.05,200,565.9,174,4,247685133,2,565.9,1,565.9749999999999,0.14999999999997726
55091.963491768,566.05,200,565.9,136,4,247728360,38,565.9,1,565.9749999999999,0.14999999999997726
55091.963903249,566.05,200,565.9,74,4,247728360,62,565.9,1,565.9749999999999,0.14999999999997726
55091.963903249,566.05,200,565.74,8,4,247755081,74,565.9,1,565.895,0.30999999999994543
55091.964118336,566.04,100,565.74,8,1,247756069,100,566.04,-1,565.89,0.2999999999999545
55091.964583176,566.04,100,565.74,8,5,0,4,565.9,1,565.89,0.2999999999999545
55091.964849181,566.04,100,565.71,100,3,247725578,8,565.74,1,565.875,0.32999999999992724
55091.971429715,566.04,109,565.71,100,1,247759910,9,566.04,-1,565.875,0.32999999999992724
55091.985487057,566.04,109,565.86,100,1,247763618,100,565.86,1,565.95,0.17999999999994998
55091.98572978,566.04,9,565.86,100,3,247756069,100,566.04,-1,565.95,0.17999999999994998
55091.985828459,566.04,9,565.71,100,3,247763618,100,565.86,1,565.875,0.32999999999992724
55091.985828459,566.04,9,565.87,100,1,247763661,100,565.87,1,565.9549999999999,0.16999999999995907
55092.002215923,566.04,15,565.87,100,1,247764953,6,566.04,-1,565.9549999999999,0.16999999999995907
55092.016346767,566.04,6,565.87,100,3,247759910,9,566.04,-1,565.9549999999999,0.16999999999995907
55093.646552693,566.05,206,565.87,100,3,247764953,6,566.04,-1,565.96,0.17999999999994998
55093.647849389,566.05,215,565.87,100,1,247787795,9,566.05,-1,565.96,0.17999999999994998
55095.73686313,566.05,215,565.68,100,3,247763661,100,565.87,1,565.865,0.37000000000000455
55095.73686313,566.05,215,565.73,100,1,247810712,100,565.73,1,565.89,0.31999999999993634
55095.993197499,566.03,100,565.73,100,1,247812806,100,566.03,-1,565.88,0.2999999999999545
55095.993326154,566.03,100,565.68,100,3,247810712,100,565.73,1,565.855,0.35000000000002274
55095.993326154,566.03,100,565.72,100,1,247812809,100,565.72,1,565.875,0.30999999999994543
55095.993517367,566.03,106,565.72,100,1,247812813,6,566.03,-1,565.875,0.30999999999994543
55095.994224354,566.03,115,565.72,100,1,247812817,9,566.03,-1,565.875,0.30999999999994543
55096.102342641,566.03,115,565.64,8,3,247812809,100,565.72,1,565.835,0.38999999999998636
55096.102342641,566.03,115,565.83,100,1,247815491,100,565.83,1,565.9300000000001,0.1999999999999318
55096.102680432,566.03,115,565.65,100,3,247815491,100,565.83,1,565.8399999999999,0.37999999999999545
